run_id,placement_id,design_name,aspect_ratio,core_util,density,synth_strategy,io_mode,time_driven,routability_driven,cts_max_wire,cts_buf_dist,cts_cluster_size,cts_cluster_dia,skew_setup,skew_hold,setup_slack,hold_slack,setup_tns,hold_tns,setup_vio_count,hold_vio_count,power_total,wirelength,utilization,clock_buffers,clock_inverters,timing_repair_buffers,raw_graph_path,cluster_graph_path,min_skew,min_power,min_wl,gap_skew,gap_power,gap_wl
59,picorv32_run_20260122_071157,picorv32,1.0,42,0.57,AREA 0,0,0,0,173,113,21,47,0.575299,-0.578781,-2.74024,-0.0662054,-134.124,-26.195,287,1147,0.0371212,254078,0.457552,227,138,277,dataset_root/graphs/raw_graphs/picorv32_run_20260122_071157_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_071157_clustered.pt,0.513479,0.026966,224062,1.1203944075609713,1.3765927464214196,1.1339629209772295
60,picorv32_run_20260122_071704,picorv32,1.0,58,0.65,DELAY 4,0,0,0,218,145,13,35,0.661532,-0.671243,-1.26769,-0.045188,-41.573,-0.340473,62,14,0.0368695,277830,0.639205,379,196,261,dataset_root/graphs/raw_graphs/picorv32_run_20260122_071704_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_071704_clustered.pt,0.513479,0.026966,224062,1.2883331158625766,1.367258770303345,1.2399692942132088
61,picorv32_run_20260122_071704,picorv32,1.0,58,0.65,DELAY 4,0,0,0,268,70,16,64,0.531063,-0.531077,-1.23818,-0.0435012,-39.6524,-0.262783,60,12,0.0295718,272247,0.611264,181,51,261,dataset_root/graphs/raw_graphs/picorv32_run_20260122_071704_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_071704_clustered.pt,0.513479,0.026966,224062,1.034244827928698,1.0966327968552991,1.2150520837982344
62,picorv32_run_20260122_071704,picorv32,1.0,58,0.65,DELAY 4,0,0,0,233,122,29,61,0.547179,-0.549677,-1.1997,-0.0400104,-38.3974,-0.219485,57,12,0.0297045,271536,0.612088,159,91,261,dataset_root/graphs/raw_graphs/picorv32_run_20260122_071704_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_071704_clustered.pt,0.513479,0.026966,224062,1.0656307268651686,1.101553808499592,1.2118788549597879
63,picorv32_run_20260122_071704,picorv32,1.0,58,0.65,DELAY 4,0,0,0,273,115,23,48,0.707694,-0.70757,-1.21159,-0.048364,-38.0896,-0.297248,56,13,0.0315346,273213,0.61883,204,127,261,dataset_root/graphs/raw_graphs/picorv32_run_20260122_071704_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_071704_clustered.pt,0.513479,0.026966,224062,1.3782335791726634,1.1694207520581474,1.2193633904901322
64,picorv32_run_20260122_071704,picorv32,1.0,58,0.65,DELAY 4,0,0,0,208,101,15,49,0.712253,-0.709761,-1.29457,-0.04576,-41.9859,-0.291264,62,13,0.031078,272829,0.617263,210,106,261,dataset_root/graphs/raw_graphs/picorv32_run_20260122_071704_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_071704_clustered.pt,0.513479,0.026966,224062,1.3871122285429394,1.1524883186234518,1.2176495791343467
65,picorv32_run_20260122_071704,picorv32,1.0,58,0.65,DELAY 4,0,0,0,165,93,17,38,0.664652,-0.67059,-1.42656,-0.0519996,-49.2102,-0.347873,62,13,0.0355439,277577,0.634436,366,151,261,dataset_root/graphs/raw_graphs/picorv32_run_20260122_071704_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_071704_clustered.pt,0.513479,0.026966,224062,1.2944093137207169,1.3181005710895202,1.238840142460569
66,picorv32_run_20260122_071704,picorv32,1.0,58,0.65,DELAY 4,0,0,0,268,114,30,51,0.693591,-0.698679,-1.20713,-0.0428456,-38.0481,-0.259498,56,12,0.0309969,272709,0.61691,198,111,261,dataset_root/graphs/raw_graphs/picorv32_run_20260122_071704_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_071704_clustered.pt,0.513479,0.026966,224062,1.3507679963542811,1.1494808277089668,1.2171140130856637
67,picorv32_run_20260122_071704,picorv32,1.0,58,0.65,DELAY 4,0,0,0,148,97,22,49,0.706932,-0.802858,-1.54724,-0.0457601,-55.9327,-0.283841,75,13,0.0313648,272877,0.61829,212,113,261,dataset_root/graphs/raw_graphs/picorv32_run_20260122_071704_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_071704_clustered.pt,0.513479,0.026966,224062,1.3767495846957714,1.1631239338426165,1.21786380555382
68,picorv32_run_20260122_071704,picorv32,1.0,58,0.65,DELAY 4,0,0,0,137,144,21,65,0.684286,-0.682797,-1.52376,-0.0433683,-54.6954,-0.240025,71,11,0.0300381,272363,0.613033,169,80,261,dataset_root/graphs/raw_graphs/picorv32_run_20260122_071704_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_071704_clustered.pt,0.513479,0.026966,224062,1.3326465152421032,1.1139249425202107,1.2155697976452946
69,picorv32_run_20260122_071704,picorv32,1.0,58,0.65,DELAY 4,0,0,0,213,77,30,43,0.709754,-0.700898,-1.38862,-0.0478024,-48.022,-0.276246,62,13,0.0329174,274088,0.624559,265,151,261,dataset_root/graphs/raw_graphs/picorv32_run_20260122_071704_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_071704_clustered.pt,0.513479,0.026966,224062,1.3822454277584866,1.2207001409181932,1.223268559595112
70,picorv32_run_20260122_072228,picorv32,1.0,54,0.77,DELAY 3,1,1,0,227,132,18,52,0.684542,-0.675315,-1.51,-0.0696803,-47.6273,-21.2312,93,1101,0.03691,255563,0.58208,197,105,279,dataset_root/graphs/raw_graphs/picorv32_run_20260122_072228_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_072228_clustered.pt,0.513479,0.026966,224062,1.333145075066361,1.3687606615738337,1.140590550829681
71,picorv32_run_20260122_072228,picorv32,1.0,54,0.77,DELAY 3,1,1,0,242,107,28,43,0.727235,-0.720332,-1.51967,-0.0702588,-51.6845,-24.0421,98,1102,0.038439,256723,0.588418,254,140,279,dataset_root/graphs/raw_graphs/picorv32_run_20260122_072228_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_072228_clustered.pt,0.513479,0.026966,224062,1.4162896632578936,1.4254616925016688,1.145767689300283
72,picorv32_run_20260122_072228,picorv32,1.0,54,0.77,DELAY 3,1,1,0,206,98,20,59,0.709858,-0.54789,-1.49815,-0.0689587,-55.5646,-19.4017,97,1098,0.0353894,253749,0.57667,166,86,279,dataset_root/graphs/raw_graphs/picorv32_run_20260122_072228_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_072228_clustered.pt,0.513479,0.026966,224062,1.3824479676870913,1.3123711340206186,1.1324945773937571
73,picorv32_run_20260122_072228,picorv32,1.0,54,0.77,DELAY 3,1,1,0,143,86,26,70,1.01037,-0.930943,-1.52985,-0.21171,-70.8278,-16.7287,105,1099,0.0356104,254472,0.577374,154,92,279,dataset_root/graphs/raw_graphs/picorv32_run_20260122_072228_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_072228_clustered.pt,0.513479,0.026966,224062,1.9676948813875543,1.3205666394719275,1.135721362837072
74,picorv32_run_20260122_072228,picorv32,1.0,54,0.77,DELAY 3,1,1,0,250,88,29,43,0.742619,-0.716235,-1.52322,-0.0703222,-54.3183,-24.107,97,1104,0.0385051,257349,0.588605,258,138,279,dataset_root/graphs/raw_graphs/picorv32_run_20260122_072228_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_072228_clustered.pt,0.513479,0.026966,224062,1.4462499926968775,1.4279129273900468,1.1485615588542457
75,picorv32_run_20260122_072228,picorv32,1.0,54,0.77,DELAY 3,1,1,0,237,125,22,39,0.66159,-0.661024,-1.59452,-0.0704624,-49.1935,-26.5421,93,1108,0.0404689,259319,0.59584,318,156,279,dataset_root/graphs/raw_graphs/picorv32_run_20260122_072228_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_072228_clustered.pt,0.513479,0.026966,224062,1.28844607082276,1.5007379663279685,1.1573537681534576
76,picorv32_run_20260122_072228,picorv32,1.0,54,0.77,DELAY 3,1,1,0,223,121,24,56,0.712565,-0.5458,-1.4942,-0.0689573,-51.0581,-17.6389,98,1083,0.0358556,254169,0.578272,165,100,279,dataset_root/graphs/raw_graphs/picorv32_run_20260122_072228_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_072228_clustered.pt,0.513479,0.026966,224062,1.3877198483287534,1.3296595713120225,1.1343690585641475
77,picorv32_run_20260122_072228,picorv32,1.0,54,0.77,DELAY 3,1,1,0,213,90,14,50,0.724008,-0.557969,-1.51725,-0.0690521,-60.2787,-24.4113,108,1108,0.0361407,255471,0.579828,227,72,279,dataset_root/graphs/raw_graphs/picorv32_run_20260122_072228_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_072228_clustered.pt,0.513479,0.026966,224062,1.4100050829732083,1.340232144181562,1.1401799501923575
78,picorv32_run_20260122_072228,picorv32,1.0,54,0.77,DELAY 3,1,1,0,240,122,20,61,0.708954,-0.542086,-1.4967,-0.0689555,-50.4135,-19.2266,96,1102,0.0352665,253869,0.576049,160,83,279,dataset_root/graphs/raw_graphs/picorv32_run_20260122_072228_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_072228_clustered.pt,0.513479,0.026966,224062,1.3806874283076813,1.3078135429800488,1.1330301434424401
79,picorv32_run_20260122_072228,picorv32,1.0,54,0.77,DELAY 3,1,1,0,143,78,21,69,0.689043,-0.530838,-1.50595,-0.0650483,-68.2021,-17.8099,109,1095,0.0351593,254004,0.57572,171,62,279,dataset_root/graphs/raw_graphs/picorv32_run_20260122_072228_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_072228_clustered.pt,0.513479,0.026966,224062,1.3419107694764536,1.3038381665801377,1.1336326552472085
80,picorv32_run_20260122_072610,picorv32,1.4,45,0.51,DELAY 0,0,1,0,165,129,19,53,0.526372,-0.530461,-0.55276,-0.0660126,-11.711,-21.2219,46,1070,0.0374305,281361,0.484772,181,102,288,dataset_root/graphs/raw_graphs/picorv32_run_20260122_072610_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_072610_clustered.pt,0.513479,0.026966,224062,1.0251091086490391,1.3880627456797447,1.2557283251957048
81,picorv32_run_20260122_072610,picorv32,1.4,45,0.51,DELAY 0,0,1,0,203,150,17,58,0.524521,-0.524029,-0.468856,-0.064009,-8.1199,-21.5936,38,1071,0.0361774,280256,0.481132,173,69,288,dataset_root/graphs/raw_graphs/picorv32_run_20260122_072610_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_072610_clustered.pt,0.513479,0.026966,224062,1.0215042874197386,1.3415931172587703,1.2507966544974158
82,picorv32_run_20260122_072610,picorv32,1.4,45,0.51,DELAY 0,0,1,0,252,145,13,67,0.528792,-0.528854,-0.413837,-0.0677346,-6.18592,-25.0167,38,1075,0.0359035,281438,0.480243,199,20,288,dataset_root/graphs/raw_graphs/picorv32_run_20260122_072610_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_072610_clustered.pt,0.513479,0.026966,224062,1.029822056987725,1.3314358822220573,1.256071980076943
83,picorv32_run_20260122_072610,picorv32,1.4,45,0.51,DELAY 0,0,1,0,272,113,26,37,0.656485,-0.659342,-0.513058,-0.0679465,-9.76265,-27.6265,43,1077,0.0415556,284612,0.497918,336,148,288,dataset_root/graphs/raw_graphs/picorv32_run_20260122_072610_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_072610_clustered.pt,0.513479,0.026966,224062,1.2785040868273094,1.5410368612326633,1.2702377020646072
84,picorv32_run_20260122_072610,picorv32,1.4,45,0.51,DELAY 0,0,1,0,250,112,18,66,0.522399,-0.52051,-0.434584,-0.0649418,-6.91077,-20.3562,38,1070,0.0356147,279449,0.479361,156,51,288,dataset_root/graphs/raw_graphs/picorv32_run_20260122_072610_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_072610_clustered.pt,0.513479,0.026966,224062,1.0173716938764779,1.3207260995327448,1.2471949728200231
85,picorv32_run_20260122_072610,picorv32,1.4,45,0.51,DELAY 0,0,1,0,140,137,14,66,0.536745,-0.536736,-0.696172,-0.0673486,-19.1782,-24.0434,58,1072,0.0358322,281218,0.479896,184,29,288,dataset_root/graphs/raw_graphs/picorv32_run_20260122_072610_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_072610_clustered.pt,0.513479,0.026966,224062,1.045310519028042,1.3287918119112958,1.255090108987691
86,picorv32_run_20260122_072610,picorv32,1.4,45,0.51,DELAY 0,0,1,0,151,92,30,45,0.536544,-0.5337,-0.818154,-0.0669224,-25.7087,-22.9572,59,1070,0.0378177,281981,0.486567,221,117,288,dataset_root/graphs/raw_graphs/picorv32_run_20260122_072610_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_072610_clustered.pt,0.513479,0.026966,224062,1.0449190716660273,1.402421567900319,1.2584954164472333
87,picorv32_run_20260122_072610,picorv32,1.4,45,0.51,DELAY 0,0,1,0,221,70,21,55,0.53892,-0.534613,-0.763237,-0.0637093,-23.1019,-19.5684,59,1066,0.0371517,281113,0.484017,172,103,288,dataset_root/graphs/raw_graphs/picorv32_run_20260122_072610_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_072610_clustered.pt,0.513479,0.026966,224062,1.0495463300349186,1.3777238003411705,1.2546214886950933
88,picorv32_run_20260122_072610,picorv32,1.4,45,0.51,DELAY 0,0,1,0,184,126,12,42,0.668512,-0.668503,-0.545424,-0.0685557,-11.251,-26.7091,46,1077,0.0391715,282959,0.490511,271,109,288,dataset_root/graphs/raw_graphs/picorv32_run_20260122_072610_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_072610_clustered.pt,0.513479,0.026966,224062,1.301926661070852,1.4526255284432248,1.2628602797439994
89,picorv32_run_20260122_072610,picorv32,1.4,45,0.51,DELAY 0,0,1,0,252,121,24,70,0.523349,-0.521223,-0.448854,-0.0621495,-7.31649,-15.7748,38,1051,0.0355443,279160,0.479117,129,75,288,dataset_root/graphs/raw_graphs/picorv32_run_20260122_072610_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_072610_clustered.pt,0.513479,0.026966,224062,1.019221818224309,1.3181154045835497,1.2459051512527783
90,picorv32_run_20260122_072956,picorv32,1.4,53,0.65,DELAY 1,0,1,0,168,106,21,64,0.72654,-0.728805,-0.908849,-0.0777936,-20.007,-18.6493,46,1045,0.0329315,262016,0.558646,134,70,290,dataset_root/graphs/raw_graphs/picorv32_run_20260122_072956_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_072956_clustered.pt,0.513479,0.026966,224062,1.4149361512350065,1.221223021582734,1.169390615097607
91,picorv32_run_20260122_072956,picorv32,1.4,53,0.65,DELAY 1,0,1,0,242,118,25,49,0.558941,-0.561837,-0.747213,-0.0662701,-13.9469,-19.0671,37,1045,0.0343615,263706,0.563912,169,94,290,dataset_root/graphs/raw_graphs/picorv32_run_20260122_072956_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_072956_clustered.pt,0.513479,0.026966,224062,1.0885372137906322,1.2742527627382632,1.176933170283225
92,picorv32_run_20260122_072956,picorv32,1.4,53,0.65,DELAY 1,0,1,0,261,115,14,48,0.543517,-0.548656,-0.75879,-0.0681268,-14.2456,-25.1093,37,1050,0.0341483,264171,0.563419,213,62,290,dataset_root/graphs/raw_graphs/picorv32_run_20260122_072956_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_072956_clustered.pt,0.513479,0.026966,224062,1.058498984379108,1.2663465104205296,1.1790084887218717
93,picorv32_run_20260122_072956,picorv32,1.4,53,0.65,DELAY 1,0,1,0,257,115,20,47,0.552734,-0.556934,-0.760742,-0.0670811,-14.2734,-20.8277,37,1045,0.0342801,263718,0.563933,179,99,290,dataset_root/graphs/raw_graphs/picorv32_run_20260122_072956_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_072956_clustered.pt,0.513479,0.026966,224062,1.0764490855516973,1.271234146703256,1.1769867268880936
94,picorv32_run_20260122_072956,picorv32,1.4,53,0.65,DELAY 1,0,1,0,261,132,18,40,0.685772,-0.68119,-0.744759,-0.0681578,-13.7746,-24.2338,37,1049,0.0358978,264908,0.569828,215,138,290,dataset_root/graphs/raw_graphs/picorv32_run_20260122_072956_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_072956_clustered.pt,0.513479,0.026966,224062,1.3355404992219742,1.3312245049321367,1.1822977568708661
95,picorv32_run_20260122_072956,picorv32,1.4,53,0.65,DELAY 1,0,1,0,255,103,18,69,0.548157,-0.544769,-0.776151,-0.0657286,-14.7948,-20.8429,37,1043,0.0320777,261726,0.556003,158,25,290,dataset_root/graphs/raw_graphs/picorv32_run_20260122_072956_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_072956_clustered.pt,0.513479,0.026966,224062,1.067535381193778,1.1895609285767264,1.1680963304799565
96,picorv32_run_20260122_072956,picorv32,1.4,53,0.65,DELAY 1,0,1,0,224,70,12,61,0.578241,-0.566889,-0.96571,-0.0690856,-22.7986,-26.4738,48,1050,0.0329633,263766,0.559432,222,16,290,dataset_root/graphs/raw_graphs/picorv32_run_20260122_072956_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_072956_clustered.pt,0.513479,0.026966,224062,1.1261239505413074,1.2224022843580806,1.1772009533075667
97,picorv32_run_20260122_072956,picorv32,1.4,53,0.65,DELAY 1,0,1,0,169,150,26,45,0.718917,-0.708247,-0.808351,-0.0676589,-16.0674,-20.8657,38,1047,0.0341802,263504,0.563698,174,112,290,dataset_root/graphs/raw_graphs/picorv32_run_20260122_072956_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_072956_clustered.pt,0.513479,0.026966,224062,1.4000903639681468,1.2675294815693836,1.1760316341012755
98,picorv32_run_20260122_072956,picorv32,1.4,53,0.65,DELAY 1,0,1,0,191,102,13,49,0.548892,-0.56328,-0.896677,-0.0686589,-19.5235,-25.8333,46,1050,0.0337393,263774,0.562147,223,45,290,dataset_root/graphs/raw_graphs/picorv32_run_20260122_072956_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_072956_clustered.pt,0.513479,0.026966,224062,1.0689667931892055,1.2511792627753466,1.1772366577108122
99,picorv32_run_20260122_072956,picorv32,1.4,53,0.65,DELAY 1,0,1,0,206,130,23,42,0.700695,-0.690091,-0.86476,-0.0676483,-18.4401,-22.1319,38,1047,0.03521,264254,0.567406,195,125,290,dataset_root/graphs/raw_graphs/picorv32_run_20260122_072956_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_072956_clustered.pt,0.513479,0.026966,224062,1.3646030314774313,1.3057183119483793,1.179378921905544
100,picorv32_run_20260122_073334,picorv32,1.0,64,0.69,DELAY 1,1,1,1,164,136,12,60,0.682398,-0.69156,-0.757032,-0.0691959,-17.4869,-27.039,45,1061,0.0333314,272249,0.674293,220,28,300,dataset_root/graphs/raw_graphs/picorv32_run_20260122_073334_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_073334_clustered.pt,0.513479,0.026966,224062,1.3289696365382029,1.2360528072387449,1.2150610098990458
101,picorv32_run_20260122_073334,picorv32,1.0,64,0.69,DELAY 1,1,1,1,228,106,25,46,0.682827,-0.674911,-0.732467,-0.0660371,-15.7729,-23.2197,38,1058,0.0354398,273165,0.683342,205,124,300,dataset_root/graphs/raw_graphs/picorv32_run_20260122_073334_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_073334_clustered.pt,0.513479,0.026966,224062,1.3298051137436973,1.314240154268338,1.219149164070659
102,picorv32_run_20260122_073334,picorv32,1.0,64,0.69,DELAY 1,1,1,1,176,104,18,67,0.521653,-0.522089,-0.812795,-0.0654848,-19.9748,-21.4083,48,1053,0.0328048,270822,0.671644,149,61,300,dataset_root/graphs/raw_graphs/picorv32_run_20260122_073334_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_073334_clustered.pt,0.513479,0.026966,224062,1.0159188593886022,1.216524512348884,1.2086922369701243
103,picorv32_run_20260122_073334,picorv32,1.0,64,0.69,DELAY 1,1,1,1,239,136,18,52,0.704405,-0.689466,-0.659053,-0.0657338,-13.2945,-22.7268,33,1057,0.0340469,271962,0.677407,176,109,300,dataset_root/graphs/raw_graphs/picorv32_run_20260122_073334_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_073334_clustered.pt,0.513479,0.026966,224062,1.3718282539305404,1.2625862196840465,1.2137801144326124
104,picorv32_run_20260122_073334,picorv32,1.0,64,0.69,DELAY 1,1,1,1,270,98,25,70,0.523171,-0.526584,-0.690733,-0.0626079,-14.8024,-16.1723,40,1045,0.0326666,270209,0.671446,123,85,300,dataset_root/graphs/raw_graphs/picorv32_run_20260122_073334_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_073334_clustered.pt,0.513479,0.026966,224062,1.018875163346505,1.211399540161685,1.2059563870714356
105,picorv32_run_20260122_073334,picorv32,1.0,64,0.69,DELAY 1,1,1,1,149,97,22,67,1.02357,-1.02753,-0.69097,-0.298518,-17.1209,-21.9446,48,1096,0.0332721,272145,0.674129,157,90,300,dataset_root/graphs/raw_graphs/picorv32_run_20260122_073334_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_073334_clustered.pt,0.513479,0.026966,224062,1.9934018723258402,1.2338537417488689,1.2145968526568538
106,picorv32_run_20260122_073334,picorv32,1.0,64,0.69,DELAY 1,1,1,1,276,87,17,58,0.689603,-0.695191,-0.747564,-0.0662833,-16.873,-22.7569,41,1057,0.0333964,271699,0.67481,189,68,300,dataset_root/graphs/raw_graphs/picorv32_run_20260122_073334_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_073334_clustered.pt,0.513479,0.026966,224062,1.3430013690920173,1.2384632500185417,1.2126063321759155
107,picorv32_run_20260122_073334,picorv32,1.0,64,0.69,DELAY 1,1,1,1,234,148,13,51,0.688055,-0.685973,-0.661344,-0.068352,-13.5171,-26.1842,36,1061,0.0342773,272715,0.678209,217,69,300,dataset_root/graphs/raw_graphs/picorv32_run_20260122_073334_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_073334_clustered.pt,0.513479,0.026966,224062,1.3399866401547091,1.2711303122450492,1.2171407913880978
108,picorv32_run_20260122_073334,picorv32,1.0,64,0.69,DELAY 1,1,1,1,244,131,30,52,0.700475,-0.697185,-0.622695,-0.0655078,-12.1821,-21.568,30,1057,0.0339069,272081,0.677045,179,103,300,dataset_root/graphs/raw_graphs/picorv32_run_20260122_073334_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_073334_clustered.pt,0.513479,0.026966,224062,1.3641745816284598,1.257394496773715,1.2143112174308897
