run_id,placement_id,design_name,aspect_ratio,core_util,density,synth_strategy,io_mode,time_driven,routability_driven,cts_max_wire,cts_buf_dist,cts_cluster_size,cts_cluster_dia,skew_setup,skew_hold,setup_slack,hold_slack,setup_tns,hold_tns,setup_vio_count,hold_vio_count,power_total,wirelength,utilization,clock_buffers,clock_inverters,timing_repair_buffers,raw_graph_path,cluster_graph_path,min_skew,min_power,min_wl,gap_skew,gap_power,gap_wl,max_gap,norm_gap_skew,norm_gap_power,norm_gap_wl,pareto_dist
50,picorv32_run_20260122_071157,picorv32,1.0,42,0.57,AREA 0,0,0,0,232,110,27,45,0.566149,-0.564006,-2.75327,-0.0680547,-137.191,-27.164,287,1143,0.0375252,254582,0.458974,255,137,277,dataset_root/graphs/raw_graphs/picorv32_run_20260122_071157_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_071157_clustered.pt,0.513479,0.026966,224062,1.102574788842387,1.3915745753912334,1.136212298381698,1.3915745753912334,0.7923217399487226,1.0,0.816494005046232,0.4270901844216391
51,picorv32_run_20260122_071157,picorv32,1.0,42,0.57,AREA 0,0,0,0,204,109,26,65,0.566375,-0.56336,-2.69419,-0.0633449,-135.202,-19.296,287,1106,0.0348334,251531,0.450409,139,90,277,dataset_root/graphs/raw_graphs/picorv32_run_20260122_071157_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_071157_clustered.pt,0.513479,0.026966,224062,1.1030149236872393,1.2917525773195877,1.1225955315939338,1.2917525773195877,0.8538902441952291,1.0,0.86904841631773,0.33280821089887336
52,picorv32_run_20260122_071157,picorv32,1.0,42,0.57,AREA 0,0,0,0,248,95,12,47,0.589862,-0.587802,-2.7294,-0.0670857,-134.716,-28.5279,287,1150,0.0370169,254724,0.457309,267,91,277,dataset_root/graphs/raw_graphs/picorv32_run_20260122_071157_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_071157_clustered.pt,0.513479,0.026966,224062,1.1487558400635662,1.3727249128532224,1.1368460515393062,1.3727249128532224,0.8368434413242095,1.0,0.8281674215239238,0.4240035405941299
53,picorv32_run_20260122_071157,picorv32,1.0,42,0.57,AREA 0,0,0,0,136,150,30,37,0.87082,-0.865528,-2.57153,-0.0913265,-141.748,-31.8661,272,1172,0.0418565,257947,0.472034,419,157,277,dataset_root/graphs/raw_graphs/picorv32_run_20260122_071157_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_071157_clustered.pt,0.513479,0.026966,224062,1.6959213521877234,1.5521953571163687,1.151230462996849,1.6959213521877234,1.0,0.9152519691517832,0.6788230253199962,0.9011641880311848
54,picorv32_run_20260122_071157,picorv32,1.0,42,0.57,AREA 0,0,0,0,173,86,24,38,0.664908,-0.623545,-2.75989,-0.0693164,-144.243,-31.0625,297,1155,0.0418039,257857,0.471637,402,154,277,dataset_root/graphs/raw_graphs/picorv32_run_20260122_071157_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_071157_clustered.pt,0.513479,0.026966,224062,1.2949078735449746,1.5502447526514869,1.1508287884603368,1.5502447526514869,0.8352925377300632,1.0,0.7423529649057012,0.642253271792155
55,picorv32_run_20260122_071157,picorv32,1.0,42,0.57,AREA 0,0,0,0,190,99,18,67,0.549076,-0.547132,-2.71721,-0.0641225,-131.116,-22.1156,286,1124,0.034384,251637,0.448952,151,59,277,dataset_root/graphs/raw_graphs/picorv32_run_20260122_071157_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_071157_clustered.pt,0.513479,0.026966,224062,1.0693251330628906,1.2750871467774234,1.123068614936937,1.2750871467774234,0.8386290582298135,1.0,0.8807779278265893,0.3092325926852266
56,picorv32_run_20260122_071157,picorv32,1.0,42,0.57,AREA 0,0,0,0,147,140,24,70,1.0685,-1.0673,-2.70046,-0.207986,-132.374,-19.4634,257,1122,0.0342955,252088,0.449011,146,89,277,dataset_root/graphs/raw_graphs/picorv32_run_20260122_071157_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_071157_clustered.pt,0.513479,0.026966,224062,2.0809030164816864,1.2718052362233925,1.1250814506699038,2.0809030164816864,1.0,0.6111794860933565,0.54066981582455,1.121550171316179
57,picorv32_run_20260122_071157,picorv32,1.0,42,0.57,AREA 0,0,0,0,240,129,28,66,0.588634,-0.590477,-2.69436,-0.0632647,-129.316,-18.5086,286,1104,0.0346597,251225,0.450125,137,94,277,dataset_root/graphs/raw_graphs/picorv32_run_20260122_071157_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_071157_clustered.pt,0.513479,0.026966,224062,1.1463643109065804,1.2853111325372693,1.1212298381697923,1.2853111325372693,0.8918963524758392,1.0,0.8723411863370605,0.34281427554804567
58,picorv32_run_20260122_071157,picorv32,1.0,42,0.57,AREA 0,0,0,0,145,99,15,68,0.667034,-0.667018,-2.70672,-0.0654743,-166.753,-25.0521,297,1141,0.034353,252646,0.449076,180,43,277,dataset_root/graphs/raw_graphs/picorv32_run_20260122_071157_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_071157_clustered.pt,0.513479,0.026966,224062,1.2990482570854893,1.2739375509901358,1.1275718327962796,1.2990482570854893,1.0,0.9806699204911054,0.8679984185699693,0.4251425812963741
59,picorv32_run_20260122_071157,picorv32,1.0,42,0.57,AREA 0,0,0,0,173,113,21,47,0.575299,-0.578781,-2.74024,-0.0662054,-134.124,-26.195,287,1147,0.0371212,254078,0.457552,227,138,277,dataset_root/graphs/raw_graphs/picorv32_run_20260122_071157_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_071157_clustered.pt,0.513479,0.026966,224062,1.1203944075609713,1.3765927464214196,1.1339629209772295,1.3765927464214196,0.8138895185039587,1.0,0.8237461107688321,0.41744816950842695
60,picorv32_run_20260122_071704,picorv32,1.0,58,0.65,DELAY 4,0,0,0,218,145,13,35,0.661532,-0.671243,-1.26769,-0.045188,-41.573,-0.340473,62,14,0.0368695,277830,0.639205,379,196,261,dataset_root/graphs/raw_graphs/picorv32_run_20260122_071704_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_071704_clustered.pt,0.513479,0.026966,224062,1.2883331158625766,1.367258770303345,1.2399692942132088,1.367258770303345,0.9422745305021831,1.0,0.9069016934797973,0.5249764301689483
61,picorv32_run_20260122_071704,picorv32,1.0,58,0.65,DELAY 4,0,0,0,268,70,16,64,0.531063,-0.531077,-1.23818,-0.0435012,-39.6524,-0.262783,60,12,0.0295718,272247,0.611264,181,51,261,dataset_root/graphs/raw_graphs/picorv32_run_20260122_071704_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_071704_clustered.pt,0.513479,0.026966,224062,1.034244827928698,1.0966327968552991,1.2150520837982344,1.2150520837982344,0.8511938226513421,0.9025397441624409,1.0,0.2382393846825215
62,picorv32_run_20260122_071704,picorv32,1.0,58,0.65,DELAY 4,0,0,0,233,122,29,61,0.547179,-0.549677,-1.1997,-0.0400104,-38.3974,-0.219485,57,12,0.0297045,271536,0.612088,159,91,261,dataset_root/graphs/raw_graphs/picorv32_run_20260122_071704_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_071704_clustered.pt,0.513479,0.026966,224062,1.0656307268651686,1.101553808499592,1.2118788549597879,1.2118788549597879,0.8793211652335727,0.908963634435344,1.0,0.24395331009988977
63,picorv32_run_20260122_071704,picorv32,1.0,58,0.65,DELAY 4,0,0,0,273,115,23,48,0.707694,-0.70757,-1.21159,-0.048364,-38.0896,-0.297248,56,13,0.0315346,273213,0.61883,204,127,261,dataset_root/graphs/raw_graphs/picorv32_run_20260122_071704_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_071704_clustered.pt,0.513479,0.026966,224062,1.3782335791726634,1.1694207520581474,1.2193633904901322,1.3782335791726634,1.0,0.8484924251810323,0.8847291264098361,0.46891825378101665
64,picorv32_run_20260122_071704,picorv32,1.0,58,0.65,DELAY 4,0,0,0,208,101,15,49,0.712253,-0.709761,-1.29457,-0.04576,-41.9859,-0.291264,62,13,0.031078,272829,0.617263,210,106,261,dataset_root/graphs/raw_graphs/picorv32_run_20260122_071704_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_071704_clustered.pt,0.513479,0.026966,224062,1.3871122285429394,1.1524883186234518,1.2176495791343467,1.3871122285429394,1.0,0.8308544145948862,0.8778306139031008,0.4695528767896609
65,picorv32_run_20260122_071704,picorv32,1.0,58,0.65,DELAY 4,0,0,0,165,93,17,38,0.664652,-0.67059,-1.42656,-0.0519996,-49.2102,-0.347873,62,13,0.0355439,277577,0.634436,366,151,261,dataset_root/graphs/raw_graphs/picorv32_run_20260122_071704_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_071704_clustered.pt,0.513479,0.026966,224062,1.2944093137207169,1.3181005710895202,1.238840142460569,1.3181005710895202,0.9820262141687561,1.0,0.9398676926727709,0.494883249851485
66,picorv32_run_20260122_071704,picorv32,1.0,58,0.65,DELAY 4,0,0,0,268,114,30,51,0.693591,-0.698679,-1.20713,-0.0428456,-38.0481,-0.259498,56,12,0.0309969,272709,0.61691,198,111,261,dataset_root/graphs/raw_graphs/picorv32_run_20260122_071704_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_071704_clustered.pt,0.513479,0.026966,224062,1.3507679963542811,1.1494808277089668,1.2171140130856637,1.3507679963542811,1.0,0.850983167214068,0.9010533388195833,0.4387723781154832
67,picorv32_run_20260122_071704,picorv32,1.0,58,0.65,DELAY 4,0,0,0,148,97,22,49,0.706932,-0.802858,-1.54724,-0.0457601,-55.9327,-0.283841,75,13,0.0313648,272877,0.61829,212,113,261,dataset_root/graphs/raw_graphs/picorv32_run_20260122_071704_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_071704_clustered.pt,0.513479,0.026966,224062,1.3767495846957714,1.1631239338426165,1.21786380555382,1.3767495846957714,1.0,0.8448333282770802,0.8845935521549031,0.4647733911608099
68,picorv32_run_20260122_071704,picorv32,1.0,58,0.65,DELAY 4,0,0,0,137,144,21,65,0.684286,-0.682797,-1.52376,-0.0433683,-54.6954,-0.240025,71,11,0.0300381,272363,0.613033,169,80,261,dataset_root/graphs/raw_graphs/picorv32_run_20260122_071704_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_071704_clustered.pt,0.513479,0.026966,224062,1.3326465152421032,1.1139249425202107,1.2155697976452946,1.3326465152421032,1.0,0.8358742770717731,0.9121472076370236,0.41243536983117896
69,picorv32_run_20260122_071704,picorv32,1.0,58,0.65,DELAY 4,0,0,0,213,77,30,43,0.709754,-0.700898,-1.38862,-0.0478024,-48.022,-0.276246,62,13,0.0329174,274088,0.624559,265,151,261,dataset_root/graphs/raw_graphs/picorv32_run_20260122_071704_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_071704_clustered.pt,0.513479,0.026966,224062,1.3822454277584866,1.2207001409181932,1.223268559595112,1.3822454277584866,1.0,0.8831283623037461,0.8849865118228831,0.4946402419408017
70,picorv32_run_20260122_072228,picorv32,1.0,54,0.77,DELAY 3,1,1,0,227,132,18,52,0.684542,-0.675315,-1.51,-0.0696803,-47.6273,-21.2312,93,1101,0.03691,255563,0.58208,197,105,279,dataset_root/graphs/raw_graphs/picorv32_run_20260122_072228_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_072228_clustered.pt,0.513479,0.026966,224062,1.333145075066361,1.3687606615738337,1.140590550829681,1.3687606615738337,0.9739796828566646,1.0,0.8333016741715843,0.5164646837373644
71,picorv32_run_20260122_072228,picorv32,1.0,54,0.77,DELAY 3,1,1,0,242,107,28,43,0.727235,-0.720332,-1.51967,-0.0702588,-51.6845,-24.0421,98,1102,0.038439,256723,0.588418,254,140,279,dataset_root/graphs/raw_graphs/picorv32_run_20260122_072228_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_072228_clustered.pt,0.513479,0.026966,224062,1.4162896632578936,1.4254616925016688,1.145767689300283,1.4254616925016688,0.9935655729704821,1.0,0.8037870784794462,0.612831913958223
72,picorv32_run_20260122_072228,picorv32,1.0,54,0.77,DELAY 3,1,1,0,206,98,20,59,0.709858,-0.54789,-1.49815,-0.0689587,-55.5646,-19.4017,97,1098,0.0353894,253749,0.57667,166,86,279,dataset_root/graphs/raw_graphs/picorv32_run_20260122_072228_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_072228_clustered.pt,0.513479,0.026966,224062,1.3824479676870913,1.3123711340206186,1.1324945773937571,1.3824479676870913,1.0,0.9493096049150298,0.8191950828272261,0.5112699740802935
73,picorv32_run_20260122_072228,picorv32,1.0,54,0.77,DELAY 3,1,1,0,143,86,26,70,1.01037,-0.930943,-1.52985,-0.21171,-70.8278,-16.7287,105,1099,0.0356104,254472,0.577374,154,92,279,dataset_root/graphs/raw_graphs/picorv32_run_20260122_072228_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_072228_clustered.pt,0.513479,0.026966,224062,1.9676948813875543,1.3205666394719275,1.135721362837072,1.9676948813875543,1.0,0.6711236848574342,0.5771836749588931,1.028404901843797
74,picorv32_run_20260122_072228,picorv32,1.0,54,0.77,DELAY 3,1,1,0,250,88,29,43,0.742619,-0.716235,-1.52322,-0.0703222,-54.3183,-24.107,97,1104,0.0385051,257349,0.588605,258,138,279,dataset_root/graphs/raw_graphs/picorv32_run_20260122_072228_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_072228_clustered.pt,0.513479,0.026966,224062,1.4462499926968775,1.4279129273900468,1.1485615588542457,1.4462499926968775,1.0,0.9873209573729111,0.7941652996744216,0.6358608858694536
75,picorv32_run_20260122_072228,picorv32,1.0,54,0.77,DELAY 3,1,1,0,237,125,22,39,0.66159,-0.661024,-1.59452,-0.0704624,-49.1935,-26.5421,93,1108,0.0404689,259319,0.59584,318,156,279,dataset_root/graphs/raw_graphs/picorv32_run_20260122_072228_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_072228_clustered.pt,0.513479,0.026966,224062,1.28844607082276,1.5007379663279685,1.1573537681534576,1.5007379663279685,0.8585416639890521,1.0,0.7711897707134648,0.598915565875066
76,picorv32_run_20260122_072228,picorv32,1.0,54,0.77,DELAY 3,1,1,0,223,121,24,56,0.712565,-0.5458,-1.4942,-0.0689573,-51.0581,-17.6389,98,1083,0.0358556,254169,0.578272,165,100,279,dataset_root/graphs/raw_graphs/picorv32_run_20260122_072228_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_072228_clustered.pt,0.513479,0.026966,224062,1.3877198483287534,1.3296595713120225,1.1343690585641475,1.3877198483287534,1.0,0.9581613846003186,0.8174337636881687,0.526362192454125
77,picorv32_run_20260122_072228,picorv32,1.0,54,0.77,DELAY 3,1,1,0,213,90,14,50,0.724008,-0.557969,-1.51725,-0.0690521,-60.2787,-24.4113,108,1108,0.0361407,255471,0.579828,227,72,279,dataset_root/graphs/raw_graphs/picorv32_run_20260122_072228_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_072228_clustered.pt,0.513479,0.026966,224062,1.4100050829732083,1.340232144181562,1.1401799501923575,1.4100050829732083,1.0,0.9505158246348165,0.8086353474613838,0.5509196841956024
78,picorv32_run_20260122_072228,picorv32,1.0,54,0.77,DELAY 3,1,1,0,240,122,20,61,0.708954,-0.542086,-1.4967,-0.0689555,-50.4135,-19.2266,96,1102,0.0352665,253869,0.576049,160,83,279,dataset_root/graphs/raw_graphs/picorv32_run_20260122_072228_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_072228_clustered.pt,0.513479,0.026966,224062,1.3806874283076813,1.3078135429800488,1.1330301434424401,1.3806874283076813,1.0,0.9472191287951723,0.820627551328691,0.5073155964266844
79,picorv32_run_20260122_072228,picorv32,1.0,54,0.77,DELAY 3,1,1,0,143,78,21,69,0.689043,-0.530838,-1.50595,-0.0650483,-68.2021,-17.8099,109,1095,0.0351593,254004,0.57572,171,62,279,dataset_root/graphs/raw_graphs/picorv32_run_20260122_072228_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_072228_clustered.pt,0.513479,0.026966,224062,1.3419107694764536,1.3038381665801377,1.1336326552472085,1.3419107694764536,1.0,0.9716280666626068,0.8447898929147839,0.47652732587248275
80,picorv32_run_20260122_072610,picorv32,1.4,45,0.51,DELAY 0,0,1,0,165,129,19,53,0.526372,-0.530461,-0.55276,-0.0660126,-11.711,-21.2219,46,1070,0.0374305,281361,0.484772,181,102,288,dataset_root/graphs/raw_graphs/picorv32_run_20260122_072610_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_072610_clustered.pt,0.513479,0.026966,224062,1.0251091086490391,1.3880627456797447,1.2557283251957048,1.3880627456797447,0.7385178457095147,1.0,0.9046625083081278,0.46542468588274477
81,picorv32_run_20260122_072610,picorv32,1.4,45,0.51,DELAY 0,0,1,0,203,150,17,58,0.524521,-0.524029,-0.468856,-0.064009,-8.1199,-21.5936,38,1071,0.0361774,280256,0.481132,173,69,288,dataset_root/graphs/raw_graphs/picorv32_run_20260122_072610_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_072610_clustered.pt,0.513479,0.026966,224062,1.0215042874197386,1.3415931172587703,1.2507966544974158,1.3415931172587703,0.7614113953617637,1.0,0.9323219077428814,0.42431975448132375
82,picorv32_run_20260122_072610,picorv32,1.4,45,0.51,DELAY 0,0,1,0,252,145,13,67,0.528792,-0.528854,-0.413837,-0.0677346,-6.18592,-25.0167,38,1075,0.0359035,281438,0.480243,199,20,288,dataset_root/graphs/raw_graphs/picorv32_run_20260122_072610_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_072610_clustered.pt,0.513479,0.026966,224062,1.029822056987725,1.3314358822220573,1.256071980076943,1.3314358822220573,0.7734672549676492,1.0,0.9433965216414792,0.41989517511852753
83,picorv32_run_20260122_072610,picorv32,1.4,45,0.51,DELAY 0,0,1,0,272,113,26,37,0.656485,-0.659342,-0.513058,-0.0679465,-9.76265,-27.6265,43,1077,0.0415556,284612,0.497918,336,148,288,dataset_root/graphs/raw_graphs/picorv32_run_20260122_072610_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_072610_clustered.pt,0.513479,0.026966,224062,1.2785040868273094,1.5410368612326633,1.2702377020646072,1.5410368612326633,0.8296388743126132,1.0,0.8242747036229582,0.6658181637723358
84,picorv32_run_20260122_072610,picorv32,1.4,45,0.51,DELAY 0,0,1,0,250,112,18,66,0.522399,-0.52051,-0.434584,-0.0649418,-6.91077,-20.3562,38,1070,0.0356147,279449,0.479361,156,51,288,dataset_root/graphs/raw_graphs/picorv32_run_20260122_072610_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_072610_clustered.pt,0.513479,0.026966,224062,1.0173716938764779,1.3207260995327448,1.2471949728200231,1.3207260995327448,0.7703124018192798,1.0,0.9443252262988245,0.405305269219533
85,picorv32_run_20260122_072610,picorv32,1.4,45,0.51,DELAY 0,0,1,0,140,137,14,66,0.536745,-0.536736,-0.696172,-0.0673486,-19.1782,-24.0434,58,1072,0.0358322,281218,0.479896,184,29,288,dataset_root/graphs/raw_graphs/picorv32_run_20260122_072610_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_072610_clustered.pt,0.513479,0.026966,224062,1.045310519028042,1.3287918119112958,1.255090108987691,1.3287918119112958,0.7866623722827563,1.0,0.9445348005135624,0.4186025112416975
86,picorv32_run_20260122_072610,picorv32,1.4,45,0.51,DELAY 0,0,1,0,151,92,30,45,0.536544,-0.5337,-0.818154,-0.0669224,-25.7087,-22.9572,59,1070,0.0378177,281981,0.486567,221,117,288,dataset_root/graphs/raw_graphs/picorv32_run_20260122_072610_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_072610_clustered.pt,0.513479,0.026966,224062,1.0449190716660273,1.402421567900319,1.2584954164472333,1.402421567900319,0.7450820035736201,1.0,0.8973731189341524,0.48039642133858285
87,picorv32_run_20260122_072610,picorv32,1.4,45,0.51,DELAY 0,0,1,0,221,70,21,55,0.53892,-0.534613,-0.763237,-0.0637093,-23.1019,-19.5684,59,1066,0.0371517,281113,0.484017,172,103,288,dataset_root/graphs/raw_graphs/picorv32_run_20260122_072610_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_072610_clustered.pt,0.513479,0.026966,224062,1.0495463300349186,1.3777238003411705,1.2546214886950933,1.3777238003411705,0.7617973426713074,1.0,0.9106480474420251,0.4582163361005487
88,picorv32_run_20260122_072610,picorv32,1.4,45,0.51,DELAY 0,0,1,0,184,126,12,42,0.668512,-0.668503,-0.545424,-0.0685557,-11.251,-26.7091,46,1077,0.0391715,282959,0.490511,271,109,288,dataset_root/graphs/raw_graphs/picorv32_run_20260122_072610_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_072610_clustered.pt,0.513479,0.026966,224062,1.301926661070852,1.4526255284432248,1.2628602797439994,1.4526255284432248,0.8962575939761458,1.0,0.8693639585815373,0.6042558268903951
89,picorv32_run_20260122_072610,picorv32,1.4,45,0.51,DELAY 0,0,1,0,252,121,24,70,0.523349,-0.521223,-0.448854,-0.0621495,-7.31649,-15.7748,38,1051,0.0355443,279160,0.479117,129,75,288,dataset_root/graphs/raw_graphs/picorv32_run_20260122_072610_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_072610_clustered.pt,0.513479,0.026966,224062,1.019221818224309,1.3181154045835497,1.2459051512527783,1.3181154045835497,0.7732417166813444,1.0,0.9452170477033567,0.4025372434220909
90,picorv32_run_20260122_072956,picorv32,1.4,53,0.65,DELAY 1,0,1,0,168,106,21,64,0.72654,-0.728805,-0.908849,-0.0777936,-20.007,-18.6493,46,1045,0.0329315,262016,0.558646,134,70,290,dataset_root/graphs/raw_graphs/picorv32_run_20260122_072956_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_072956_clustered.pt,0.513479,0.026966,224062,1.4149361512350065,1.221223021582734,1.169390615097607,1.4149361512350065,1.0,0.8630940841512935,0.8264617552367444,0.499804777251139
91,picorv32_run_20260122_072956,picorv32,1.4,53,0.65,DELAY 1,0,1,0,242,118,25,49,0.558941,-0.561837,-0.747213,-0.0662701,-13.9469,-19.0671,37,1045,0.0343615,263706,0.563912,169,94,290,dataset_root/graphs/raw_graphs/picorv32_run_20260122_072956_raw.pt,dataset_root/graphs/clustered_graphs/picorv32_run_20260122_072956_clustered.pt,0.513479,0.026966,224062,1.0885372137906322,1.2742527627382632,1.176933170283225,1.2742527627382632,0.8542553295717062,1.0,0.9236261475738091,0.3381697249043014
